"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Sep 29 21:04:23 GMT 2025","Mon Sep 29 21:04:23 GMT 2025","49","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_create_booking","
        Test the booking creation API.

        "
"passed","Mon Sep 29 21:04:49 GMT 2025","Mon Sep 29 21:04:49 GMT 2025","1","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify International Card Payment","Verify that the international card payment is processed correctly."
"passed","Mon Sep 29 21:04:37 GMT 2025","Mon Sep 29 21:04:37 GMT 2025","254","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[problem_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
"skipped","Mon Sep 29 21:04:23 GMT 2025","Mon Sep 29 21:04:23 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Password Strength Validation","Verify that the password strength validation is performed correctly."
"failed","Mon Sep 29 21:04:43 GMT 2025","Mon Sep 29 21:04:43 GMT 2025","1","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Expired Card Entry","Verify that the error message is displayed when the card is expired."
"passed","Mon Sep 29 21:04:35 GMT 2025","Mon Sep 29 21:04:36 GMT 2025","270","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Invalid Login","Verify that the user can login with invalid creds."
"passed","Mon Sep 29 21:04:27 GMT 2025","Mon Sep 29 21:04:27 GMT 2025","54","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Social Media Links","Verify that social media links are present on the home page."
"passed","Mon Sep 29 21:04:23 GMT 2025","Mon Sep 29 21:04:23 GMT 2025","44","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_update_booking","
        Test the booking update API.
        "
"passed","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Terms And Conditions Checkbox Validation","Verify that the terms and conditions checkbox validation is performed correctly."
"passed","Mon Sep 29 21:04:23 GMT 2025","Mon Sep 29 21:04:23 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check OTP Verification During Registration","Verify that the OTP verification is performed correctly during registration."
"skipped","Mon Sep 29 21:04:43 GMT 2025","Mon Sep 29 21:04:43 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","test_upi_payment_integration_flow","Test UPI payment integration and flow functionality."
"passed","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-52: Verify that failed transaction due to downtime is handled correctly.","Verify that failed transaction due to downtime is handled correctly."
"skipped","Mon Sep 29 21:04:49 GMT 2025","Mon Sep 29 21:04:49 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate 3D Secure Authentication","Verify that the 3D secure authentication process is performed correctly."
"broken","Mon Sep 29 21:04:23 GMT 2025","Mon Sep 29 21:04:23 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"passed","Mon Sep 29 21:04:23 GMT 2025","Mon Sep 29 21:04:23 GMT 2025","70","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_booker_api","
        Test the authentication API.
        "
"passed","Mon Sep 29 21:04:36 GMT 2025","Mon Sep 29 21:04:36 GMT 2025","241","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[standard_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
"passed","Mon Sep 29 21:04:43 GMT 2025","Mon Sep 29 21:04:43 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Invalid Card Entry","Verify that the error message is displayed when the card is invalid."
"failed","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Back Button Functionality On Signup","Verify that the back button functionality is performed correctly on signup."
"failed","Mon Sep 29 21:04:38 GMT 2025","Mon Sep 29 21:04:43 GMT 2025","5281","SRC.tests.tests_ui","test_order_page","TestOrderPage","","","Verify Order Creation","Verify that the order is created successfully."
"failed","Mon Sep 29 21:04:23 GMT 2025","Mon Sep 29 21:04:23 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Mobile Number Verification","Verify that the mobile number verification is performed correctly."
"passed","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","1","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-48: Verify that withdrawal limit enforcement works correctly.","Verify that withdrawal limit enforcement works correctly."
"failed","Mon Sep 29 21:04:43 GMT 2025","Mon Sep 29 21:04:43 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"passed","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Registration With Referral Code","Verify that the registration with referral code is performed correctly."
"passed","Mon Sep 29 21:04:23 GMT 2025","Mon Sep 29 21:04:23 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Mandatory Fields Are Enforced","Verify that the mandatory fields are enforced correctly."
"passed","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-46: Verify that account balance is calculated correctly after a transaction.","Verify that account balance is calculated correctly after a transaction."
"passed","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-49: Verify that deposit transaction logging works correctly.","Verify that deposit transaction logging works correctly."
"skipped","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","0","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Products","Verify that products are displayed on the home page."
"failed","Mon Sep 29 21:04:43 GMT 2025","Mon Sep 29 21:04:43 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Currency Change Updates Payment Amount","Verify that the currency change updates the payment amount correctly."
"failed","Mon Sep 29 21:04:46 GMT 2025","Mon Sep 29 21:04:49 GMT 2025","3004","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Check Promo Code Application In Payment","Verify that the promo code is applied correctly in payment."
"passed","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Redirection To Dashboard Post Signup","Verify that the redirection to dashboard is performed correctly after signup."
"passed","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Registration Date Saved Correctly","Verify that the registration date is saved correctly."
"passed","Mon Sep 29 21:04:28 GMT 2025","Mon Sep 29 21:04:28 GMT 2025","165","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Product Details","Verify that the product details are displayed correctly."
"passed","Mon Sep 29 21:04:49 GMT 2025","Mon Sep 29 21:04:49 GMT 2025","1","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"passed","Mon Sep 29 21:04:49 GMT 2025","Mon Sep 29 21:04:49 GMT 2025","1","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Retry Mechanism On Network Error","Verify that the retry mechanism is triggered on network error."
"passed","Mon Sep 29 21:04:35 GMT 2025","Mon Sep 29 21:04:35 GMT 2025","329","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Page Title","Verify that the page title is correct."
"passed","Mon Sep 29 21:04:27 GMT 2025","Mon Sep 29 21:04:27 GMT 2025","70","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Sorting","Verify that sorting options are available on the home page."
"passed","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-50: Verify that mini statement generation works correctly.","Verify that mini statement generation works correctly."
"passed","Mon Sep 29 21:04:28 GMT 2025","Mon Sep 29 21:04:28 GMT 2025","192","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Menu","Verify that the menu navigation works correctly."
"passed","Mon Sep 29 21:04:24 GMT 2025","Mon Sep 29 21:04:24 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Invalid Email Format","Verify that the error message is displayed when the email format is invalid."
"passed","Mon Sep 29 21:04:43 GMT 2025","Mon Sep 29 21:04:43 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate CVV Check During Payment","Verify that the CVV check is performed during payment."
