"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Sep 27 16:29:38 GMT 2025","Sat Sep 27 16:29:38 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Username Uniqueness Check","Verify that the username uniqueness check is performed correctly."
"failed","Sat Sep 27 16:30:02 GMT 2025","Sat Sep 27 16:30:05 GMT 2025","3004","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Success Message Post Successful Transaction","Verify that the success message is displayed after successful transaction."
"passed","Sat Sep 27 16:29:42 GMT 2025","Sat Sep 27 16:29:42 GMT 2025","363","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Login","Verify that the user can login with valid creds."
"passed","Sat Sep 27 16:29:54 GMT 2025","Sat Sep 27 16:29:54 GMT 2025","419","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Problem User Login","Verify that the user can login with problem user creds."
"failed","Sat Sep 27 16:29:38 GMT 2025","Sat Sep 27 16:29:38 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Terms And Conditions Checkbox Validation","Verify that the terms and conditions checkbox validation is performed correctly."
"failed","Sat Sep 27 16:30:02 GMT 2025","Sat Sep 27 16:30:02 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Invalid Card Entry","Verify that the error message is displayed when the card is invalid."
"passed","Sat Sep 27 16:29:53 GMT 2025","Sat Sep 27 16:29:53 GMT 2025","379","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Page Title","Verify that the page title is correct."
"passed","Sat Sep 27 16:29:38 GMT 2025","Sat Sep 27 16:29:38 GMT 2025","131","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_update_booking","
        Test the booking update API.
        "
"failed","Sat Sep 27 16:30:02 GMT 2025","Sat Sep 27 16:30:02 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Successful Payment With Valid Card Details","Verify that the payment is processed successfully with valid card details."
"skipped","Sat Sep 27 16:29:38 GMT 2025","Sat Sep 27 16:29:38 GMT 2025","0","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Products","Verify that products are displayed on the home page."
"passed","Sat Sep 27 16:29:38 GMT 2025","Sat Sep 27 16:29:38 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-52: Verify that failed transaction due to downtime is handled correctly.","Verify that failed transaction due to downtime is handled correctly."
"failed","Sat Sep 27 16:29:38 GMT 2025","Sat Sep 27 16:29:38 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Registration With Referral Code","Verify that the registration with referral code is performed correctly."
"skipped","Sat Sep 27 16:30:02 GMT 2025","Sat Sep 27 16:30:02 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","test_upi_payment_integration_flow","Test UPI payment integration and flow functionality."
"passed","Sat Sep 27 16:29:38 GMT 2025","Sat Sep 27 16:29:38 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Duplicate Email Registration","Verify that the error message is displayed when the email is already registered."
"passed","Sat Sep 27 16:29:40 GMT 2025","Sat Sep 27 16:29:40 GMT 2025","48","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Social Media Links","Verify that social media links are present on the home page."
"passed","Sat Sep 27 16:29:54 GMT 2025","Sat Sep 27 16:29:55 GMT 2025","396","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[standard_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
