"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","51","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_update_booking","
        Test the booking update API.
        "
"broken","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"failed","Tue Sep 30 00:16:51 GMT 2025","Tue Sep 30 00:16:51 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Expired Card Entry","Verify that the error message is displayed when the card is expired."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Mobile Number Verification","Verify that the mobile number verification is performed correctly."
"failed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Terms And Conditions Checkbox Validation","Verify that the terms and conditions checkbox validation is performed correctly."
"failed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Redirection To Dashboard Post Signup","Verify that the redirection to dashboard is performed correctly after signup."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","49","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_booker_api","
        Test the authentication API.
        "
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Email Confirmation Sent Post Registration","Verify that the email confirmation is sent correctly after registration."
"passed","Tue Sep 30 00:16:44 GMT 2025","Tue Sep 30 00:16:44 GMT 2025","305","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[standard_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
"failed","Tue Sep 30 00:16:55 GMT 2025","Tue Sep 30 00:16:55 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Retry Mechanism On Network Error","Verify that the retry mechanism is triggered on network error."
"passed","Tue Sep 30 00:16:55 GMT 2025","Tue Sep 30 00:16:55 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify International Card Payment","Verify that the international card payment is processed correctly."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Back Button Functionality On Signup","Verify that the back button functionality is performed correctly on signup."
"passed","Tue Sep 30 00:16:36 GMT 2025","Tue Sep 30 00:16:36 GMT 2025","92","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Product Details","Verify that the product details are displayed correctly."
"passed","Tue Sep 30 00:16:36 GMT 2025","Tue Sep 30 00:16:37 GMT 2025","321","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Login","Verify that the user can login with valid creds."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Mandatory Fields Are Enforced","Verify that the mandatory fields are enforced correctly."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Duplicate Email Registration","Verify that the error message is displayed when the email is already registered."
"passed","Tue Sep 30 00:16:51 GMT 2025","Tue Sep 30 00:16:52 GMT 2025","1002","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Success Message Post Successful Transaction","Verify that the success message is displayed after successful transaction."
"failed","Tue Sep 30 00:16:51 GMT 2025","Tue Sep 30 00:16:51 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Successful Payment With Valid Card Details","Verify that the payment is processed successfully with valid card details."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-46: Verify that account balance is calculated correctly after a transaction.","Verify that account balance is calculated correctly after a transaction."
"skipped","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Products","Verify that products are displayed on the home page."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-45: Verify that transaction history is accurate.","Verify that transaction history is accurate."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check OTP Verification During Registration","Verify that the OTP verification is performed correctly during registration."
"skipped","Tue Sep 30 00:16:43 GMT 2025","Tue Sep 30 00:16:43 GMT 2025","0","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Login Page Elements","Verify that the login page elements are present."
"failed","Tue Sep 30 00:16:51 GMT 2025","Tue Sep 30 00:16:51 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"passed","Tue Sep 30 00:16:36 GMT 2025","Tue Sep 30 00:16:36 GMT 2025","147","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Menu","Verify that the menu navigation works correctly."
"passed","Tue Sep 30 00:16:51 GMT 2025","Tue Sep 30 00:16:51 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Error On Invalid Card Entry","Verify that the error message is displayed when the card is invalid."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-50: Verify that mini statement generation works correctly.","Verify that mini statement generation works correctly."
"failed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Social Media Registration Google Facebook","Verify that the social media registration is performed correctly."
"skipped","Tue Sep 30 00:16:55 GMT 2025","Tue Sep 30 00:16:55 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Email Receipt Sent After Payment","Verify that the email receipt is sent to customer after successful payment."
"skipped","Tue Sep 30 00:16:52 GMT 2025","Tue Sep 30 00:16:52 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Cancel Payment Redirects To Cart","Verify that the cancel payment redirects to cart page."
"failed","Tue Sep 30 00:16:51 GMT 2025","Tue Sep 30 00:16:51 GMT 2025","1","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Currency Change Updates Payment Amount","Verify that the currency change updates the payment amount correctly."
"passed","Tue Sep 30 00:16:45 GMT 2025","Tue Sep 30 00:16:45 GMT 2025","333","SRC.tests.tests_ui","test_login_parameterized","TestLoginParameterized","","","test_parameterized_valid_login[problem_user-secret_sauce-True-Success]","
        Test login functionality with valid and invalid credentials.
        "
"passed","Tue Sep 30 00:16:35 GMT 2025","Tue Sep 30 00:16:35 GMT 2025","50","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Social Media Links","Verify that social media links are present on the home page."
"passed","Tue Sep 30 00:16:55 GMT 2025","Tue Sep 30 00:16:55 GMT 2025","1","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-47: Verify that IMPS transfer functionality works correctly.","Verify that IMPS transfer functionality works correctly."
"failed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-49: Verify that deposit transaction logging works correctly.","Verify that deposit transaction logging works correctly."
"skipped","Tue Sep 30 00:16:51 GMT 2025","Tue Sep 30 00:16:51 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","test_upi_payment_integration_flow","Test UPI payment integration and flow functionality."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","1","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-52: Verify that failed transaction due to downtime is handled correctly.","Verify that failed transaction due to downtime is handled correctly."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-48: Verify that withdrawal limit enforcement works correctly.","Verify that withdrawal limit enforcement works correctly."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Error For Invalid Email Format","Verify that the error message is displayed when the email format is invalid."
"failed","Tue Sep 30 00:16:37 GMT 2025","Tue Sep 30 00:16:43 GMT 2025","5974","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Logout","Verify that the user can logout."
"failed","Tue Sep 30 00:16:52 GMT 2025","Tue Sep 30 00:16:55 GMT 2025","3004","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Check Promo Code Application In Payment","Verify that the promo code is applied correctly in payment."
"passed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Validate Username Uniqueness Check","Verify that the username uniqueness check is performed correctly."
"failed","Tue Sep 30 00:16:33 GMT 2025","Tue Sep 30 00:16:33 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-51: Verify that overdraft limit warnings are displayed correctly.","Verify that overdraft limit warnings are displayed correctly."
