"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 30 00:12:49 GMT 2025","Tue Sep 30 00:12:50 GMT 2025","1001","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Verify Success Message Post Successful Transaction","Verify that the success message is displayed after successful transaction."
"skipped","Tue Sep 30 00:12:29 GMT 2025","Tue Sep 30 00:12:29 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Password Strength Validation","Verify that the password strength validation is performed correctly."
"passed","Tue Sep 30 00:12:31 GMT 2025","Tue Sep 30 00:12:31 GMT 2025","118","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Sorting","Verify that sorting options are available on the home page."
"passed","Tue Sep 30 00:12:33 GMT 2025","Tue Sep 30 00:12:34 GMT 2025","426","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Login","Verify that the user can login with valid creds."
"passed","Tue Sep 30 00:12:28 GMT 2025","Tue Sep 30 00:12:28 GMT 2025","199","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_booker_api","
        Test the authentication API.
        "
"skipped","Tue Sep 30 00:12:53 GMT 2025","Tue Sep 30 00:12:53 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate 3D Secure Authentication","Verify that the 3D secure authentication process is performed correctly."
"passed","Tue Sep 30 00:12:29 GMT 2025","Tue Sep 30 00:12:29 GMT 2025","168","SRC.tests.tests_api","test_bookers_api","TestBookersApi","","","test_update_booking","
        Test the booking update API.
        "
"passed","Tue Sep 30 00:12:29 GMT 2025","Tue Sep 30 00:12:29 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Verify Email Confirmation Sent Post Registration","Verify that the email confirmation is sent correctly after registration."
"passed","Tue Sep 30 00:12:31 GMT 2025","Tue Sep 30 00:12:31 GMT 2025","39","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Social Media Links","Verify that social media links are present on the home page."
"failed","Tue Sep 30 00:12:29 GMT 2025","Tue Sep 30 00:12:29 GMT 2025","1","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-49: Verify that deposit transaction logging works correctly.","Verify that deposit transaction logging works correctly."
"passed","Tue Sep 30 00:12:53 GMT 2025","Tue Sep 30 00:12:53 GMT 2025","0","SRC.tests.tests_ui","test_payment_flow","TestPaymentFlowOnUI","","","Verify Validate Saved Card Autofill Functionality","Verify that the saved card details are automatically filled in payment form."
"passed","Tue Sep 30 00:12:29 GMT 2025","Tue Sep 30 00:12:29 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-50: Verify that mini statement generation works correctly.","Verify that mini statement generation works correctly."
"failed","Tue Sep 30 00:12:43 GMT 2025","Tue Sep 30 00:12:49 GMT 2025","5417","SRC.tests.tests_ui","test_order_page","TestOrderPage","","","Verify Order Creation","Verify that the order is created successfully."
"failed","Tue Sep 30 00:12:34 GMT 2025","Tue Sep 30 00:12:40 GMT 2025","5987","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Logout","Verify that the user can logout."
"passed","Tue Sep 30 00:12:40 GMT 2025","Tue Sep 30 00:12:40 GMT 2025","354","SRC.tests.tests_ui","test_login","TestLogin","","","Verify Page Title","Verify that the page title is correct."
"passed","Tue Sep 30 00:12:29 GMT 2025","Tue Sep 30 00:12:29 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check OTP Verification During Registration","Verify that the OTP verification is performed correctly during registration."
"skipped","Tue Sep 30 00:12:29 GMT 2025","Tue Sep 30 00:12:29 GMT 2025","0","SRC.tests.tests_ui","test_homepage","TestHomePage","","","Verify Products","Verify that products are displayed on the home page."
"passed","Tue Sep 30 00:12:29 GMT 2025","Tue Sep 30 00:12:29 GMT 2025","0","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Social Media Registration Google Facebook","Verify that the social media registration is performed correctly."
"passed","Tue Sep 30 00:12:29 GMT 2025","Tue Sep 30 00:12:29 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-46: Verify that account balance is calculated correctly after a transaction.","Verify that account balance is calculated correctly after a transaction."
"passed","Tue Sep 30 00:12:29 GMT 2025","Tue Sep 30 00:12:29 GMT 2025","0","SRC.tests.tests_ui","test_account_transactions","TestCurrentAndSavingsAccountsTransactions","","","MYS-52: Verify that failed transaction due to downtime is handled correctly.","Verify that failed transaction due to downtime is handled correctly."
"failed","Tue Sep 30 00:12:29 GMT 2025","Tue Sep 30 00:12:29 GMT 2025","1","SRC.tests.tests_ui","test_account_registration","TestAccountRegistrationFlow","","","Verify Check Mobile Number Verification","Verify that the mobile number verification is performed correctly."
